2019/10/13 13:31:42 [error] 8#0: *298 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570973485564-14&sid=364c8eea72114c7da0bb01420fd8121e HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570973485564-14&sid=364c8eea72114c7da0bb01420fd8121e", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:31:43 [error] 8#0: *298 connect() failed (111: Connection refused) while connecting to upstream, client: 111.65.46.90, server: 0.0.0.0, request: "POST /socket.io/?EIO=3&transport=polling&t=1570973503492-15&sid=364c8eea72114c7da0bb01420fd8121e HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570973503492-15&sid=364c8eea72114c7da0bb01420fd8121e", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:33:38 [error] 8#0: *298 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570973599249-8&sid=88adff6c9c5340c1bc8909dd1634a314 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570973599249-8&sid=88adff6c9c5340c1bc8909dd1634a314", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:39:06 [error] 9#0: *737 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570973923731-4&sid=56f09e50a50a4e94b6e438ac4d3044a6 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570973923731-4&sid=56f09e50a50a4e94b6e438ac4d3044a6", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:39:06 [error] 9#0: *708 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570973940972-6&sid=2b5ad62f06d144f1b14c53ca1e53abcf HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570973940972-6&sid=2b5ad62f06d144f1b14c53ca1e53abcf", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:40:36 [error] 8#0: *815 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974032736-6&sid=a191c7d5d64047bda391dfacfc847287 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974032736-6&sid=a191c7d5d64047bda391dfacfc847287", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:40:36 [error] 8#0: *825 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974034982-6&sid=d8ce8192831a4e3986f22972eb325c33 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974034982-6&sid=d8ce8192831a4e3986f22972eb325c33", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:40:45 [error] 8#0: *825 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974038262-10&sid=b63fc0de64de45989e997a7475315261 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974038262-10&sid=b63fc0de64de45989e997a7475315261", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:40:45 [error] 9#0: *708 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974039273-10&sid=53ce2e364f7e48c2ad6184b351ef3cdf HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974039273-10&sid=53ce2e364f7e48c2ad6184b351ef3cdf", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:40:47 [error] 8#0: *815 connect() failed (111: Connection refused) while connecting to upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974047170-12 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974047170-12", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:40:55 [error] 8#0: *825 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974048366-14&sid=a30222ddc811456ba4b219979fa5ab42 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974048366-14&sid=a30222ddc811456ba4b219979fa5ab42", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:40:55 [error] 8#0: *815 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974050261-15&sid=04adbf7f7d164a9dba310229866f1a5a HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974050261-15&sid=04adbf7f7d164a9dba310229866f1a5a", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:40:58 [error] 9#0: *708 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974057560-19&sid=8f7bdea7b42441a59365c21ecb66d2d3 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974057560-19&sid=8f7bdea7b42441a59365c21ecb66d2d3", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:40:58 [error] 8#0: *815 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974056440-18&sid=399025c8f865464ab5a3012eafb5e6a4 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974056440-18&sid=399025c8f865464ab5a3012eafb5e6a4", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:43:23 [error] 8#0: *825 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974188227-32&sid=c97bb0aa37ea446ba750b41a56befe16 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974188227-32&sid=c97bb0aa37ea446ba750b41a56befe16", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:43:23 [error] 8#0: *815 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974190237-33&sid=3f177b8543e142c98d87b869268f27f0 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974190237-33&sid=3f177b8543e142c98d87b869268f27f0", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:43:26 [error] 9#0: *708 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974205521-36&sid=4c38f6ca81004359ad089e6f3f0f9676 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974205521-36&sid=4c38f6ca81004359ad089e6f3f0f9676", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:43:26 [error] 8#0: *825 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974205253-37&sid=971351598e6d432d807f8d5efd2ebb97 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974205253-37&sid=971351598e6d432d807f8d5efd2ebb97", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:43:28 [error] 8#0: *825 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974207233-40&sid=666d40a3e9854b6db7b9cef286e3c778 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974207233-40&sid=666d40a3e9854b6db7b9cef286e3c778", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:43:39 [error] 8#0: *815 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974210457-44&sid=1f35734e5fb546bcbe1213c211a60360 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974210457-44&sid=1f35734e5fb546bcbe1213c211a60360", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:43:39 [error] 9#0: *708 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974209401-41&sid=5f641a42cfdf48a19de5494899c3d53c HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974209401-41&sid=5f641a42cfdf48a19de5494899c3d53c", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:43:42 [error] 8#0: *815 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974220488-48&sid=db4173cf24554759bf81058b22bb8c7c HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974220488-48&sid=db4173cf24554759bf81058b22bb8c7c", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:47:02 [error] 8#0: *976 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974403582-66&sid=ea33fb9e7fbe4d8a9591838a0cc69aa8 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974403582-66&sid=ea33fb9e7fbe4d8a9591838a0cc69aa8", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:47:02 [error] 8#0: *825 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974413716-12&sid=f58761b72fd84599b59a2b20c7297615 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974413716-12&sid=f58761b72fd84599b59a2b20c7297615", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:47:49 [error] 9#0: *708 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974450750-18&sid=ce59e67b89b6449cb2ff0682134a19dd HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974450750-18&sid=ce59e67b89b6449cb2ff0682134a19dd", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:47:49 [error] 8#0: *976 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974450733-72&sid=f4100d16c8c642f5a1e67a11ffebf144 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974450733-72&sid=f4100d16c8c642f5a1e67a11ffebf144", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:47:54 [error] 8#0: *825 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974471515-76&sid=c6886a53def346e094068e2de96483c3 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974471515-76&sid=c6886a53def346e094068e2de96483c3", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:47:54 [error] 9#0: *708 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974471507-22&sid=83440989aad84fafaec754b9cfd3c4fa HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974471507-22&sid=83440989aad84fafaec754b9cfd3c4fa", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:47:57 [error] 9#0: *708 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974476469-80&sid=7774da59e51241c5a0b73872363e0e16 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974476469-80&sid=7774da59e51241c5a0b73872363e0e16", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:47:59 [error] 9#0: *708 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974477871-26&sid=f64eb08e6ad842d3a7065acd5684c7b8 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974477871-26&sid=f64eb08e6ad842d3a7065acd5684c7b8", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:49:11 [error] 8#0: *1123 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974540371-2&sid=e772ae2c8e3944768181b2cd04fd011b HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974540371-2&sid=e772ae2c8e3944768181b2cd04fd011b", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:49:11 [error] 8#0: *1119 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974540194-2&sid=cecf1c545b354211bac38f931833bbeb HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974540194-2&sid=cecf1c545b354211bac38f931833bbeb", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:49:17 [error] 8#0: *1008 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974554280-7&sid=bfad635007fb48dba468432d0df6c7e1 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974554280-7&sid=bfad635007fb48dba468432d0df6c7e1", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:49:17 [error] 8#0: *1123 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974553547-6&sid=077e4aa0530b4b189691056210f540c1 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974553547-6&sid=077e4aa0530b4b189691056210f540c1", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:50:44 [error] 8#0: *1119 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974633107-2&sid=65fa1395433e43a58b8d0949d6dc0145 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974633107-2&sid=65fa1395433e43a58b8d0949d6dc0145", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:50:44 [error] 8#0: *1123 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974638739-19&sid=e2275efbd9bd4703a39bd64311ce8613 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974638739-19&sid=e2275efbd9bd4703a39bd64311ce8613", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:50:55 [error] 8#0: *1156 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974647551-23&sid=0aa0382446d14a8ba4ceec5d4b46fc05 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974647551-23&sid=0aa0382446d14a8ba4ceec5d4b46fc05", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
2019/10/13 13:50:55 [error] 8#0: *1119 upstream prematurely closed connection while reading response header from upstream, client: 111.65.46.90, server: 0.0.0.0, request: "GET /socket.io/?EIO=3&transport=polling&t=1570974647440-6&sid=49cc04fb14754cb9964ea37fb20f4816 HTTP/1.1", upstream: "http://172.23.0.5:5000/socket.io/?EIO=3&transport=polling&t=1570974647440-6&sid=49cc04fb14754cb9964ea37fb20f4816", host: "35.247.142.242:5000", referrer: "http://35.247.142.242/"
